,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
907,908,Jul,7,08:09:11,combo,udev,12798.0,creating device node '/udev/vcsa2',"22    E26
Name: EventId, dtype: object","22    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
908,909,Jul,7,14:18:55,combo,sshd(pam_unix),13317.0,check pass; user unknown,"22    E26
Name: EventId, dtype: object","22    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
909,910,Jul,7,14:18:55,combo,sshd(pam_unix),13317.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,"5    E16
Name: EventId, dtype: object","5    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
910,911,Jul,7,14:18:57,combo,sshd(pam_unix),13321.0,check pass; user unknown,"22    E26
Name: EventId, dtype: object","22    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
911,912,Jul,7,14:18:57,combo,sshd(pam_unix),13321.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,"5    E16
Name: EventId, dtype: object","5    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
912,913,Jul,7,14:18:58,combo,sshd(pam_unix),13318.0,check pass; user unknown,"22    E26
Name: EventId, dtype: object","22    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
913,914,Jul,7,14:18:58,combo,sshd(pam_unix),13318.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,"5    E16
Name: EventId, dtype: object","5    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
914,915,Jul,7,14:18:59,combo,sshd(pam_unix),13323.0,check pass; user unknown,"22    E26
Name: EventId, dtype: object","22    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
915,916,Jul,7,14:18:59,combo,sshd(pam_unix),13323.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,"5    E16
Name: EventId, dtype: object","5    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
916,917,Jul,7,16:33:52,combo,ftpd,13521.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
917,918,Jul,7,16:33:52,combo,ftpd,13513.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
918,919,Jul,7,16:33:52,combo,ftpd,13511.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
919,920,Jul,7,16:33:52,combo,ftpd,13512.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
920,921,Jul,7,16:33:52,combo,ftpd,13516.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
921,922,Jul,7,16:33:52,combo,ftpd,13515.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
922,923,Jul,7,16:33:52,combo,ftpd,13518.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
923,924,Jul,7,16:33:52,combo,ftpd,13522.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
924,925,Jul,7,16:33:52,combo,ftpd,13517.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
925,926,Jul,7,16:33:52,combo,ftpd,13520.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
926,927,Jul,7,16:33:52,combo,ftpd,13519.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
927,928,Jul,7,16:33:52,combo,ftpd,13514.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
928,929,Jul,7,23:09:45,combo,ftpd,14105.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
929,930,Jul,7,23:09:45,combo,ftpd,14106.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
930,931,Jul,7,23:09:45,combo,ftpd,14103.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
931,932,Jul,7,23:09:45,combo,ftpd,14107.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
932,933,Jul,7,23:09:45,combo,ftpd,14104.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
933,934,Jul,7,23:09:45,combo,ftpd,14108.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
934,935,Jul,7,23:09:45,combo,ftpd,14109.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
935,936,Jul,7,23:09:45,combo,ftpd,14110.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
936,937,Jul,7,23:09:45,combo,ftpd,14111.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
937,938,Jul,7,23:09:45,combo,ftpd,14112.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
938,939,Jul,7,23:09:45,combo,ftpd,14113.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
939,940,Jul,7,23:09:45,combo,ftpd,14114.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
940,941,Jul,7,23:09:45,combo,ftpd,14115.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
941,942,Jul,7,23:09:45,combo,ftpd,14116.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
942,943,Jul,7,23:09:45,combo,ftpd,14118.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
943,944,Jul,7,23:09:45,combo,ftpd,14119.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
944,945,Jul,7,23:09:45,combo,ftpd,14117.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
945,946,Jul,7,23:09:47,combo,ftpd,14120.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:47 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
946,947,Jul,7,23:09:50,combo,ftpd,14121.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:50 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
947,948,Jul,8,04:04:19,combo,su(pam_unix),14943.0,session opened for user cyrus by (uid=0),"4    E23
Name: EventId, dtype: object","4    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
948,949,Jul,8,04:04:19,combo,su(pam_unix),14943.0,session closed for user cyrus,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
949,950,Jul,8,04:04:20,combo,logrotate,,ALERT exited abnormally with [1],"21    E24
Name: EventId, dtype: object","21    <*> <*> <*>
Name: EventTemplate, dtype: object"
950,951,Jul,8,04:12:07,combo,su(pam_unix),19593.0,session opened for user news by (uid=0),"4    E23
Name: EventId, dtype: object","4    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
951,952,Jul,8,04:12:08,combo,su(pam_unix),19593.0,session closed for user news,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
952,953,Jul,8,20:14:55,combo,sshd(pam_unix),20963.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,"15    E22
Name: EventId, dtype: object","15    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
953,954,Jul,8,20:14:56,combo,sshd(pam_unix),20969.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,"15    E22
Name: EventId, dtype: object","15    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
954,955,Jul,8,20:14:56,combo,sshd(pam_unix),20968.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,"15    E22
Name: EventId, dtype: object","15    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
955,956,Jul,8,20:14:56,combo,sshd(pam_unix),20964.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,"15    E22
Name: EventId, dtype: object","15    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
956,957,Jul,9,04:04:23,combo,su(pam_unix),21991.0,session opened for user cyrus by (uid=0),"4    E23
Name: EventId, dtype: object","4    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
957,958,Jul,9,04:04:24,combo,su(pam_unix),21991.0,session closed for user cyrus,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
958,959,Jul,9,04:04:25,combo,logrotate,,ALERT exited abnormally with [1],"21    E24
Name: EventId, dtype: object","21    <*> <*> <*>
Name: EventTemplate, dtype: object"
959,960,Jul,9,04:10:11,combo,su(pam_unix),22368.0,session opened for user news by (uid=0),"4    E23
Name: EventId, dtype: object","4    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
960,961,Jul,9,04:10:12,combo,su(pam_unix),22368.0,session closed for user news,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
961,962,Jul,9,11:35:59,combo,ftpd,23028.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
962,963,Jul,9,11:35:59,combo,ftpd,23027.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
963,964,Jul,9,11:35:59,combo,ftpd,23026.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
964,965,Jul,9,11:35:59,combo,ftpd,23032.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
965,966,Jul,9,11:35:59,combo,ftpd,23030.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
966,967,Jul,9,11:35:59,combo,ftpd,23031.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
967,968,Jul,9,11:35:59,combo,ftpd,23035.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
968,969,Jul,9,11:35:59,combo,ftpd,23038.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
969,970,Jul,9,11:35:59,combo,ftpd,23037.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
970,971,Jul,9,11:35:59,combo,ftpd,23029.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
971,972,Jul,9,11:35:59,combo,ftpd,23036.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
972,973,Jul,9,11:35:59,combo,ftpd,23046.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
973,974,Jul,9,11:35:59,combo,ftpd,23048.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
974,975,Jul,9,11:35:59,combo,ftpd,23045.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
975,976,Jul,9,11:35:59,combo,ftpd,23043.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
976,977,Jul,9,11:35:59,combo,ftpd,23040.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
977,978,Jul,9,11:35:59,combo,ftpd,23044.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
978,979,Jul,9,11:35:59,combo,ftpd,23039.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
979,980,Jul,9,11:35:59,combo,ftpd,23041.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
980,981,Jul,9,11:35:59,combo,ftpd,23047.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
981,982,Jul,9,11:35:59,combo,ftpd,23033.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
982,983,Jul,9,11:35:59,combo,ftpd,23042.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
983,984,Jul,9,11:35:59,combo,ftpd,23034.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
984,985,Jul,9,12:16:49,combo,ftpd,23140.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
985,986,Jul,9,12:16:49,combo,ftpd,23143.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
986,987,Jul,9,12:16:49,combo,ftpd,23142.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
987,988,Jul,9,12:16:49,combo,ftpd,23141.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
988,989,Jul,9,12:16:49,combo,ftpd,23144.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
989,990,Jul,9,12:16:49,combo,ftpd,23145.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
990,991,Jul,9,12:16:49,combo,ftpd,23146.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
991,992,Jul,9,12:16:49,combo,ftpd,23148.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
992,993,Jul,9,12:16:49,combo,ftpd,23149.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
993,994,Jul,9,12:16:49,combo,ftpd,23150.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
994,995,Jul,9,12:16:49,combo,ftpd,23147.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
995,996,Jul,9,12:16:51,combo,ftpd,23151.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
996,997,Jul,9,12:16:51,combo,ftpd,23152.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
997,998,Jul,9,12:16:51,combo,ftpd,23153.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
998,999,Jul,9,12:16:51,combo,ftpd,23155.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
999,1000,Jul,9,12:16:51,combo,ftpd,23154.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1000,1001,Jul,9,12:16:52,combo,ftpd,23156.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1001,1002,Jul,9,12:16:52,combo,ftpd,23157.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1002,1003,Jul,9,12:59:44,combo,ftpd,23204.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1003,1004,Jul,9,12:59:44,combo,ftpd,23216.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1004,1005,Jul,9,12:59:44,combo,ftpd,23215.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1005,1006,Jul,9,12:59:44,combo,ftpd,23205.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1006,1007,Jul,9,12:59:44,combo,ftpd,23217.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1007,1008,Jul,9,12:59:44,combo,ftpd,23206.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1008,1009,Jul,9,12:59:44,combo,ftpd,23207.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1009,1010,Jul,9,12:59:44,combo,ftpd,23208.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1010,1011,Jul,9,12:59:44,combo,ftpd,23209.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1011,1012,Jul,9,12:59:44,combo,ftpd,23219.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1012,1013,Jul,9,12:59:44,combo,ftpd,23210.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1013,1014,Jul,9,12:59:44,combo,ftpd,23218.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1014,1015,Jul,9,12:59:44,combo,ftpd,23213.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1015,1016,Jul,9,12:59:44,combo,ftpd,23212.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1016,1017,Jul,9,12:59:44,combo,ftpd,23211.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1017,1018,Jul,9,12:59:44,combo,ftpd,23220.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1018,1019,Jul,9,12:59:44,combo,ftpd,23214.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1019,1020,Jul,9,12:59:44,combo,ftpd,23221.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
1020,1021,Jul,9,12:59:45,combo,ftpd,23222.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:45 2005,"42    E25
Name: EventId, dtype: object","42    connection from <*> () at <*> Jul  <*> <*> 2005
Name: EventTemplate, dtype: object"
