,LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
1178,1179,Dec,10,10:55:54,LabSZ,24964,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1179,1180,Dec,10,10:55:56,LabSZ,24964,Failed password for invalid user 123 from 183.62.140.253 port 49870 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1180,1181,Dec,10,10:55:56,LabSZ,24964,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1181,1182,Dec,10,10:55:56,LabSZ,24966,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1182,1183,Dec,10,10:55:58,LabSZ,24966,Failed password for root from 183.62.140.253 port 50263 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1183,1184,Dec,10,10:55:58,LabSZ,24966,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1184,1185,Dec,10,10:55:58,LabSZ,24968,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1185,1186,Dec,10,10:56:00,LabSZ,24968,Failed password for root from 183.62.140.253 port 50726 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1186,1187,Dec,10,10:56:00,LabSZ,24968,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1187,1188,Dec,10,10:56:00,LabSZ,24970,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1188,1189,Dec,10,10:56:02,LabSZ,24970,Failed password for root from 183.62.140.253 port 51066 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1189,1190,Dec,10,10:56:02,LabSZ,24970,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1190,1191,Dec,10,10:56:02,LabSZ,24972,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1191,1192,Dec,10,10:56:04,LabSZ,24972,Failed password for root from 183.62.140.253 port 51502 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1192,1193,Dec,10,10:56:04,LabSZ,24972,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1193,1194,Dec,10,10:56:05,LabSZ,24975,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1194,1195,Dec,10,10:56:06,LabSZ,24975,Failed password for root from 183.62.140.253 port 51925 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1195,1196,Dec,10,10:56:06,LabSZ,24975,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1196,1197,Dec,10,10:56:07,LabSZ,24977,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1197,1198,Dec,10,10:56:08,LabSZ,24977,Failed password for root from 183.62.140.253 port 52269 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1198,1199,Dec,10,10:56:08,LabSZ,24977,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1199,1200,Dec,10,10:56:09,LabSZ,24979,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1200,1201,Dec,10,10:56:10,LabSZ,24979,Failed password for root from 183.62.140.253 port 52663 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1201,1202,Dec,10,10:56:10,LabSZ,24979,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1202,1203,Dec,10,10:56:10,LabSZ,24981,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1203,1204,Dec,10,10:56:12,LabSZ,24981,Failed password for root from 183.62.140.253 port 52962 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1204,1205,Dec,10,10:56:12,LabSZ,24981,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1205,1206,Dec,10,10:56:12,LabSZ,24983,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1206,1207,Dec,10,10:56:14,LabSZ,24983,Failed password for root from 183.62.140.253 port 53309 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1207,1208,Dec,10,10:56:14,LabSZ,24983,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1208,1209,Dec,10,10:56:14,LabSZ,24985,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1209,1210,Dec,10,10:56:16,LabSZ,24985,Failed password for root from 183.62.140.253 port 53697 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1210,1211,Dec,10,10:56:16,LabSZ,24985,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1211,1212,Dec,10,10:56:16,LabSZ,24987,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1212,1213,Dec,10,10:56:18,LabSZ,24987,Failed password for root from 183.62.140.253 port 54137 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1213,1214,Dec,10,10:56:18,LabSZ,24987,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1214,1215,Dec,10,10:56:18,LabSZ,24989,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1215,1216,Dec,10,10:56:20,LabSZ,24989,Failed password for root from 183.62.140.253 port 54466 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1216,1217,Dec,10,10:56:20,LabSZ,24989,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1217,1218,Dec,10,10:56:21,LabSZ,24992,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1218,1219,Dec,10,10:56:22,LabSZ,24992,Failed password for root from 183.62.140.253 port 54954 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1219,1220,Dec,10,10:56:22,LabSZ,24992,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1220,1221,Dec,10,10:56:22,LabSZ,24994,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1221,1222,Dec,10,10:56:24,LabSZ,24994,Failed password for root from 183.62.140.253 port 55249 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1222,1223,Dec,10,10:56:24,LabSZ,24994,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1223,1224,Dec,10,10:56:24,LabSZ,24997,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1224,1225,Dec,10,10:56:27,LabSZ,24997,Failed password for root from 183.62.140.253 port 55676 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1225,1226,Dec,10,10:56:27,LabSZ,24997,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1226,1227,Dec,10,10:56:27,LabSZ,24999,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1227,1228,Dec,10,10:56:29,LabSZ,24999,Failed password for root from 183.62.140.253 port 56091 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1228,1229,Dec,10,10:56:29,LabSZ,24999,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1229,1230,Dec,10,10:56:29,LabSZ,25002,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1230,1231,Dec,10,10:56:30,LabSZ,25002,Failed password for root from 183.62.140.253 port 56499 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1231,1232,Dec,10,10:56:31,LabSZ,25002,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1232,1233,Dec,10,10:56:31,LabSZ,25004,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1233,1234,Dec,10,10:56:33,LabSZ,25004,Failed password for root from 183.62.140.253 port 56850 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1234,1235,Dec,10,10:56:33,LabSZ,25004,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1235,1236,Dec,10,10:56:33,LabSZ,25006,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1236,1237,Dec,10,10:56:35,LabSZ,25006,Failed password for root from 183.62.140.253 port 57292 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1237,1238,Dec,10,10:56:35,LabSZ,25006,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1238,1239,Dec,10,10:56:35,LabSZ,25008,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1239,1240,Dec,10,10:56:37,LabSZ,25008,Failed password for root from 183.62.140.253 port 57660 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1240,1241,Dec,10,10:56:37,LabSZ,25008,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1241,1242,Dec,10,10:56:37,LabSZ,25010,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1242,1243,Dec,10,10:56:39,LabSZ,25010,Failed password for root from 183.62.140.253 port 58028 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1243,1244,Dec,10,10:56:39,LabSZ,25010,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1244,1245,Dec,10,10:56:40,LabSZ,25012,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1245,1246,Dec,10,10:56:41,LabSZ,25012,Failed password for root from 183.62.140.253 port 58556 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1246,1247,Dec,10,10:56:41,LabSZ,25012,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1247,1248,Dec,10,10:56:41,LabSZ,25014,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1248,1249,Dec,10,10:56:43,LabSZ,25014,Failed password for root from 183.62.140.253 port 58889 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1249,1250,Dec,10,10:56:43,LabSZ,25014,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1250,1251,Dec,10,10:56:44,LabSZ,25017,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1251,1252,Dec,10,10:56:46,LabSZ,25017,Failed password for root from 183.62.140.253 port 59321 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1252,1253,Dec,10,10:56:46,LabSZ,25017,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1253,1254,Dec,10,10:56:46,LabSZ,25019,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1254,1255,Dec,10,10:56:48,LabSZ,25019,Failed password for root from 183.62.140.253 port 59788 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1255,1256,Dec,10,10:56:48,LabSZ,25019,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1256,1257,Dec,10,10:56:48,LabSZ,25022,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1257,1258,Dec,10,10:56:50,LabSZ,25022,Failed password for root from 183.62.140.253 port 60209 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1258,1259,Dec,10,10:56:50,LabSZ,25022,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1259,1260,Dec,10,10:56:50,LabSZ,25024,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1260,1261,Dec,10,10:56:53,LabSZ,25024,Failed password for root from 183.62.140.253 port 60656 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1261,1262,Dec,10,10:56:53,LabSZ,25024,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1262,1263,Dec,10,10:56:53,LabSZ,25026,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1263,1264,Dec,10,10:56:55,LabSZ,25026,Failed password for root from 183.62.140.253 port 32879 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1264,1265,Dec,10,10:56:55,LabSZ,25026,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1265,1266,Dec,10,10:56:55,LabSZ,25028,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1266,1267,Dec,10,10:56:58,LabSZ,25028,Failed password for root from 183.62.140.253 port 33304 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1267,1268,Dec,10,10:56:58,LabSZ,25028,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1268,1269,Dec,10,10:56:58,LabSZ,25030,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1269,1270,Dec,10,10:57:00,LabSZ,25030,Failed password for root from 183.62.140.253 port 33781 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1270,1271,Dec,10,10:57:00,LabSZ,25030,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1271,1272,Dec,10,10:57:00,LabSZ,25033,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1272,1273,Dec,10,10:57:02,LabSZ,25033,Failed password for root from 183.62.140.253 port 34226 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1273,1274,Dec,10,10:57:02,LabSZ,25033,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1274,1275,Dec,10,10:57:03,LabSZ,25035,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1275,1276,Dec,10,10:57:04,LabSZ,25035,Failed password for root from 183.62.140.253 port 34711 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1276,1277,Dec,10,10:57:04,LabSZ,25035,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1277,1278,Dec,10,10:57:04,LabSZ,25037,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1278,1279,Dec,10,10:57:06,LabSZ,25037,Failed password for root from 183.62.140.253 port 35021 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1279,1280,Dec,10,10:57:06,LabSZ,25037,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1280,1281,Dec,10,10:57:06,LabSZ,25039,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1281,1282,Dec,10,10:57:08,LabSZ,25039,Failed password for root from 183.62.140.253 port 35353 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1282,1283,Dec,10,10:57:08,LabSZ,25039,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1283,1284,Dec,10,10:57:08,LabSZ,25041,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1284,1285,Dec,10,10:57:10,LabSZ,25041,Failed password for root from 183.62.140.253 port 35810 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1285,1286,Dec,10,10:57:10,LabSZ,25041,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1286,1287,Dec,10,10:57:11,LabSZ,25043,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1287,1288,Dec,10,10:57:13,LabSZ,25043,Failed password for root from 183.62.140.253 port 36265 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1288,1289,Dec,10,10:57:13,LabSZ,25043,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
